pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2
WASP-149 b,1.33281300000,0.00000060000,-0.00000050000,0,0.0240000000,0.0010000000,-0.0010000000,0,1.36000000,0.06000000,-0.06000000,0,0.99100000,0.19600000,-0.19600000,0,0.490000,0.120000,-0.120000,0,0.000000,,,0,83.02000,0.38000,-0.37000,0,2457757.62450000,0.00008000,-0.00008000,0,0.580000,0.005000,-0.005000,0,1.68340000,0.21700000,-0.21700000,0,,,,,4.800000,0.010000,-0.010000,0,0.12970000,0.00080000,-0.00090000,0,,,,,,,,,,,,,,,,,,5750.00,125.00,-125.00,0,1.080000,0.049000,-0.049000,0,1.050000,0.060000,-0.060000,0,0.0000,0.3000,-0.3000,0,[Fe/H],4.400000,0.150000,-0.150000,0,08h16m17.68s,124.0736810,-08d41m11.69s,-8.6865813,9.8250000,0.0210000,-0.0210000
HIP 116454 b,9.10041570000,0.00000410000,-0.00000450000,0,0.0792000000,0.0011000000,-0.0010000000,0,0.22026981,0.00892142,-0.00811849,0,0.03051961,0.00377562,-0.00377562,0,3.530000,0.630000,-0.570000,0,0.215000,0.056000,-0.094000,0,88.91000,0.68000,-0.45000,0,2458072.29291000,0.00062000,-0.00061000,0,0.340000,0.200000,-0.220000,0,0.08890000,0.00480000,-0.00360000,0,2.4310000,0.0360000,-0.0340000,0,22.460000,0.720000,-0.720000,0,0.02981000,0.00079000,-0.00061000,0,2456689.01000000,0.30000000,-0.34000000,0,88.0000,19.0000,-20.0000,0,,,,,,,,,,5048.00,79.00,-78.00,0,0.758000,0.024000,-0.022000,0,0.800000,0.033000,-0.030000,0,0.0000,0.0450,-0.0390,0,[Fe/H],4.582000,0.030000,-0.031000,0,23h35m49.04s,353.9543517,+00d26m40.94s,0.4447043,8.0290000,0.0210000,-0.0210000
WASP-183 b,4.11177710000,0.00000510000,-0.00000510000,0,0.0463200000,0.0007500000,-0.0007500000,0,1.47000000,0.94000000,-0.33000000,0,0.50200000,0.04700000,-0.04700000,0,0.210000,0.240000,-0.160000,0,,,,,85.37000,0.61000,-0.88000,0,2457796.18450000,0.00240000,-0.00240000,0,0.916000,0.163000,-0.091000,0,2.26000000,0.60000000,-0.36000000,0,2.0160000,0.1200000,-0.1200000,0,11.440000,0.540000,-0.540000,0,,,,,,,,,,,,,,,,,,,,,G9,5313.00,72.00,-72.00,0,0.871000,0.038000,-0.038000,0,0.784000,0.038000,-0.038000,0,-0.3100,0.0400,-0.0400,0,[Fe/H],4.452000,0.043000,-0.043000,0,10h55m09.32s,163.7888521,-00d44m13.44s,-0.7370663,11.2070000,0.0210000,-0.0210000
TOI-5349 b,3.31792100000,0.00000200000,-0.00000200000,0,0.0369000000,0.0004000000,-0.0004000000,0,0.91000000,0.02000000,-0.02000000,0,0.40000000,0.02000000,-0.02000000,0,0.660000,0.060000,-0.060000,0,0.030000,0.030000,-0.020000,0,87.90000,0.20000,-0.20000,0,2459521.81840000,0.00050000,-0.00050000,0,0.510000,0.040000,-0.040000,0,,,,,1.9500000,0.0400000,-0.0500000,0,13.600000,0.300000,-0.300000,0,0.16100000,0.00200000,-0.00200000,0,,,,,-50.0000,60.0000,-20.0000,0,,,,,,,,,M1+/-0.5,3751.00,59.00,-59.00,0,0.580000,0.010000,-0.010000,0,0.610000,0.020000,-0.020000,0,0.5000,0.1600,-0.1600,0,[Fe/H],4.720000,0.040000,-0.040000,0,03h30m51.02s,52.7125703,+20d52m46.66s,20.8796279,11.5140000,0.0170000,-0.0170000
OGLE-TR-113 b,1.43247520000,,,0,0.0228900000,0.0001600000,-0.0001500000,0,1.09300000,0.02800000,-0.01900000,0,1.26000000,0.16000000,-0.16000000,0,1.200000,0.170000,-0.160000,0,,,,,87.80000,1.60000,-0.62000,0,,,,,,,,,2.10300000,0.04700000,-0.01400000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.00,75.00,-75.00,0,0.774000,0.020000,-0.011000,0,0.779000,0.017000,-0.015000,0,,,,,,4.552000,0.009000,-0.017000,0,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,,,
TOI-1776 b,2.79986800000,0.00002300000,-0.00002300000,0,0.0378000000,0.0007000000,-0.0008000000,0,0.10849581,0.00801559,-0.00688358,0,0.00440489,0.00346099,-0.00314635,0,4.130000,3.130000,-3.790000,0,0.000000,,,0,,,,,2458871.49760000,0.00380000,-0.00380000,0,0.507245,0.226715,-0.347387,0,,,,,1.9316857,0.1874766,-0.1765110,0,,,,,0.01191701,0.00085530,-0.00072729,0,,,,,90.0000,,,0,,,,,,,,,,5785.00,74.00,-72.00,0,0.935600,0.016400,-0.016200,0,0.919600,0.032800,-0.031700,0,-0.1930,0.0600,-0.0600,0,[Fe/H],4.457000,0.024000,-0.024000,0,10h59m06.55s,164.7772913,+40d59m01.39s,40.9837182,6.6870000,0.0200000,-0.0200000
TOI-2421 b,4.34740320000,0.00000790000,-0.00000780000,0,0.0543000000,0.0021000000,-0.0010000000,0,0.92500000,0.03500000,-0.03400000,0,0.33300000,0.07900000,-0.07900000,0,0.520000,0.150000,-0.130000,0,0.000000,0.048000,-0.052000,0,86.49000,1.30000,-0.76000,0,2458957.02765000,0.00064000,-0.00063000,0,0.409000,0.071000,-0.130000,0,0.29490000,0.00710000,-0.00750000,0,4.8624000,0.0408000,-0.0408000,0,6.670000,0.340000,-0.240000,0,,,,,,,,,,,,,,,,,,,,,,5607.00,68.00,-68.00,0,1.750000,0.051000,-0.049000,0,1.131000,0.130000,-0.064000,0,0.1900,0.0830,-0.0850,0,[Fe/H],4.005000,0.059000,-0.037000,0,02h12m36.96s,33.1540208,-35d23m27.31s,-35.3909182,9.6670000,0.0210000,-0.0210000
TOI-6054.01,7.50142800000,0.00006000000,-0.00006300000,0,0.0763000000,0.0047000000,-0.0047000000,0,0.23552543,0.01338213,-0.01338213,0,0.03932940,0.00534880,-0.00503416,0,3.700000,0.900000,-0.730000,0,0.164000,0.052000,-0.055000,0,88.59000,0.95000,-1.10000,0,2458817.90900000,0.05900000,-0.00590000,0,0.240000,0.200000,-0.160000,0,0.02130000,0.00160000,-0.00150000,0,5.6500000,0.3200000,-0.3600000,0,9.890000,0.420000,-0.460000,0,0.01459000,0.00053000,-0.00054000,0,,,,,-13.0000,26.0000,-23.0000,0,,,,,,,,,,6047.00,50.00,-50.00,0,1.662000,0.071000,-0.071000,0,1.107000,0.040000,-0.040000,0,-0.0700,0.0800,-0.0800,0,[Fe/H],4.100000,0.100000,-0.100000,0,03h45m20.88s,56.3370070,+60d21m03.30s,60.3509170,6.6730000,0.0240000,-0.0240000
WASP-190 b,5.36775300000,0.00000400000,-0.00000400000,0,0.0663000000,0.0008000000,-0.0008000000,0,1.15000000,0.09000000,-0.09000000,0,1.00000000,0.10000000,-0.10000000,0,,,,,0.000000,,,0,87.10000,0.70000,-0.70000,0,2457799.12560000,0.00070000,-0.00070000,0,0.450000,0.090000,-0.090000,0,0.62000000,0.02000000,-0.02000000,0,4.4640000,0.0480000,-0.0480000,0,,,,,,,,,,,,,,,,,21.000,6.000,-6.000,0,,,,,F6 IV-V,6400.00,100.00,-100.00,0,1.600000,0.100000,-0.100000,0,1.350000,0.050000,-0.050000,0,-0.0200,0.0500,-0.0500,0,[Fe/H],4.170000,0.040000,-0.040000,0,00h30m50.29s,7.7095292,-40d34m24.46s,-40.5734613,10.6500000,0.0240000,-0.0240000
Kepler-65 c,5.85994400000,0.00000300000,-0.00000300000,0,0.0680000000,0.0040000000,-0.0020000000,0,0.23000000,0.00500000,-0.00500000,0,,,,,,,,,,,,,,,,,2454965.03910000,0.00030000,-0.00030000,0,0.420000,0.100000,-0.020000,0,0.02820000,0.00050000,-0.00020000,0,3.9280000,0.0080000,-0.0070000,0,10.309000,0.107000,-0.601000,0,,,,,,,,,,,,,,,,,,,,,,6211.00,66.00,-66.00,0,1.410000,0.030000,-0.030000,0,1.250000,0.060000,-0.060000,0,0.1700,0.0600,-0.0600,0,[Fe/H],4.232000,0.006000,-0.006000,0,19h14m45.29s,288.6887221,+41d09m03.99s,41.1511076,9.8060000,0.0170000,-0.0170000
Wolf 327 b,0.57347450000,0.00000030000,-0.00000030000,0,0.0100000000,0.0004000000,-0.0004000000,0,0.11062558,0.00535285,-0.00535285,0,0.00796027,0.00144732,-0.00144732,0,7.240000,1.660000,-1.660000,0,0.000000,,,0,84.89000,0.41000,-0.38000,0,2459252.98110000,0.00030000,-0.00030000,0,0.470000,0.030000,-0.030000,0,,,,,,,,,5.300000,0.060000,-0.060000,0,0.02800000,0.00070000,-0.00070000,0,,,,,,,,,,,,,,,,,M2.5 V,3542.00,70.00,-70.00,0,0.406000,0.015000,-0.015000,0,0.405000,0.019000,-0.019000,0,-0.1700,0.0400,-0.0400,0,[Fe/H],4.870000,0.050000,-0.050000,0,09h53m30.80s,148.3783199,+35d34m13.97s,35.5705480,8.4350000,0.0170000,-0.0170000
EPIC 211945201 b,19.49221000000,0.00066600000,-0.00065300000,0,0.1493000000,0.0015000000,-0.0015000000,0,0.51387278,0.02676421,-0.02676421,0,,,,,,,,,,,,,,,,,2457158.82477000,0.00086000,-0.00085000,0,0.580000,0.220000,-0.340000,0,,,,,,,,,35.630000,6.710000,-9.050000,0,0.03790000,0.00250000,-0.00130000,0,,,,,,,,,,,,,,,,,,6069.00,90.00,-90.00,0,1.390000,0.020000,-0.020000,0,1.170000,0.040000,-0.040000,0,0.1000,0.0500,-0.0500,0,[Fe/H],4.220000,0.020000,-0.020000,0,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,8.8370000,0.0200000,-0.0200000
TOI-4137 b,3.80161220000,0.00000650000,-0.00000650000,0,0.0522200000,0.0008900000,-0.0009600000,0,1.21100000,0.04000000,-0.03900000,0,1.44000000,0.17000000,-0.15000000,0,1.010000,0.170000,-0.150000,0,0.000000,0.048000,-0.052000,0,85.70000,0.40000,-0.40000,0,2458990.46651000,0.00033000,-0.00033000,0,0.584000,0.035000,-0.038000,0,0.74900000,0.01400000,-0.01400000,0,3.4296000,0.0312000,-0.0312000,0,7.800000,0.240000,-0.240000,0,,,,,,,,,,,,,,,,,,,,,,6202.00,94.00,-90.00,0,1.438000,0.039000,-0.038000,0,1.313000,0.068000,-0.071000,0,0.1820,0.0830,-0.0850,0,[Fe/H],4.240000,0.031000,-0.032000,0,05h10m27.09s,77.6128790,+70d23m27.88s,70.3910790,10.0040000,0.0220000,-0.0220000
TOI-1246 b,4.30744000000,0.00002000000,-0.00002000000,0,0.0490000000,0.0020000000,-0.0020000000,0,0.26853468,0.00535285,-0.00535285,0,0.02548545,0.00346099,-0.00346099,0,1.630000,0.230000,-0.230000,0,,,,,87.90000,0.40000,-0.40000,0,2458686.56580000,0.00100000,-0.00100000,0,0.490000,0.070000,-0.070000,0,,,,,,,,,13.400000,0.500000,-0.500000,0,0.03100000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,K V,5151.00,100.00,-100.00,0,0.860000,0.050000,-0.050000,0,0.870000,0.030000,-0.030000,0,0.1700,0.0600,-0.0600,0,[Fe/H],4.400000,0.100000,-0.100000,0,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,9.9070000,0.0360000,-0.0360000
WASP-66 b,4.08605000000,0.00000700000,-0.00000700000,0,,,,,1.40000000,0.28000000,-0.28000000,0,2.35000000,0.98000000,-0.98000000,0,,,,,0.000000,,,0,85.90000,0.90000,-0.90000,0,,,,,,,,,0.67000000,0.01600000,-0.01600000,0,,,,,6.730000,0.370000,-0.370000,0,,,,,,,,,,,,,,,,,,,,,,6600.00,150.00,-150.00,0,1.760000,0.350000,-0.350000,0,1.330000,0.830000,-0.830000,0,-0.3100,,,0,[Fe/H],4.300000,0.200000,-0.200000,0,10h32m54.01s,158.2250301,-34d59m23.67s,-34.9899074,10.4520000,0.0220000,-0.0220000
TOI-1184 b,5.74843380300,0.00000259200,-0.00000272600,0,0.0560270000,0.0021500000,-0.0023330000,0,0.21322189,0.02230354,-0.02087612,0,,,,,,,,,,,,,,,,,2459960.51150000,0.00035000,-0.00035000,0,,,,,,,,,1.8879000,0.0329000,-0.0308000,0,,,,,0.03180000,0.00140000,-0.00170000,0,,,,,,,,,,,,,,,,,,4534.00,128.00,-128.00,0,0.690000,0.060000,-0.060000,0,0.710000,0.080000,-0.080000,0,,,,,,,,,,18h08m49.08s,272.2045196,+60d40m43.62s,60.6787845,8.3170000,0.0190000,-0.0190000
TOI-3629 b,3.93655100000,0.00000500000,-0.00000600000,0,0.0430000000,0.0020000000,-0.0020000000,0,0.74000000,0.02000000,-0.02000000,0,0.26000000,0.02000000,-0.02000000,0,0.800000,0.100000,-0.100000,0,0.050000,0.050000,-0.040000,0,89.10000,0.50000,-0.50000,0,2458784.25600000,0.00100000,-0.00100000,0,0.200000,0.100000,-0.100000,0,,,,,2.2000000,0.0300000,-0.0300000,0,15.400000,0.800000,-0.800000,0,0.12600000,0.00200000,-0.00200000,0,,,,,-110.0000,200.0000,-40.0000,0,,,,,,,,,M1,3870.00,90.00,-90.00,0,0.600000,0.020000,-0.010000,0,0.630000,0.020000,-0.020000,0,0.4000,0.1000,-0.1000,0,[Fe/H],4.670000,0.050000,-0.050000,0,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,10.5530000,0.0200000,-0.0200000
HATS-30 b,3.17435160000,0.00000260000,-0.00000260000,0,0.0435400000,0.0004200000,-0.0004200000,0,1.17500000,0.05200000,-0.05200000,0,0.70600000,0.03900000,-0.03900000,0,0.543000,0.076000,-0.076000,0,0.096000,,,1,86.84000,0.48000,-0.48000,0,2456629.76156000,0.00036000,-0.00036000,0,0.487000,0.052000,-0.061000,0,,,,,2.7504000,0.0288000,-0.0288000,0,8.820000,0.310000,-0.310000,0,0.11370000,0.00170000,-0.00170000,0,,,,,,,,,,,,,,,,,G,5943.00,70.00,-70.00,0,1.061000,0.039000,-0.039000,0,1.093000,0.031000,-0.031000,0,0.0600,0.0500,-0.0500,0,[Fe/H],4.425000,0.030000,-0.030000,0,00h22m28.45s,5.6185250,-59d56m33.32s,-59.9425892,10.7930000,0.0190000,-0.0190000
K2-136 b,7.97520000000,0.00079000000,-0.00079000000,0,0.0707000000,0.0012000000,-0.0012000000,0,0.09046318,0.00446071,-0.00437149,0,0.01352931,,,1,24.000000,,,1,0.140000,0.120000,-0.110000,0,,,,,2457817.75630000,0.00460000,-0.00480000,0,0.220000,0.150000,-0.140000,0,,,,,2.6700000,0.0860000,-0.0840000,0,,,,,0.01370000,0.00041000,-0.00036000,0,,,,,189.0000,82.0000,-132.0000,0,,,,,,,,,,4500.00,125.00,-75.00,0,0.677000,0.027000,-0.027000,0,0.742000,0.039000,-0.038000,0,-0.0200,0.0800,-0.0800,0,[M/H],4.680000,0.100000,-0.100000,0,04h29m39.09s,67.4128615,+22d52m57.24s,22.8825674,8.3680000,0.0190000,-0.0190000
K2-87 b,9.72661800000,0.00005500000,-0.00005500000,0,0.0940000000,0.0010000000,-0.0010000000,0,0.67802659,0.03568561,-0.03568561,0,,,,,,,,,,,,,87.74000,0.17000,-0.17000,0,2457072.30232000,0.00171000,-0.00171000,0,0.570000,0.030000,-0.030000,0,,,,,4.5600000,0.0480000,-0.0480000,0,14.400000,0.300000,-0.300000,0,0.05000000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,,5747.00,58.00,-49.00,0,1.401000,0.083000,-0.062000,0,1.164000,0.042000,-0.044000,0,0.3280,0.0510,-0.0450,0,[Fe/H],4.208000,0.032000,-0.035000,0,04h24m56.73s,66.2363638,+18d49m38.50s,18.8273617,11.1970000,0.0190000,-0.0190000
TOI-880 c,6.38727030000,0.00000690000,-0.00000730000,0,0.0635000000,0.0036000000,-0.0036000000,0,0.44161018,0.01784284,-0.01784284,0,,,,,,,,,,,,,88.20000,0.30000,-0.32000,0,2459403.67511000,0.00040000,-0.00040000,0,0.517000,0.064000,-0.070000,0,,,,,2.3430000,0.0450000,-0.0450000,0,16.480000,0.670000,-0.760000,0,0.05467000,0.00095000,-0.00095000,0,,,,,,,,,-7.400,6.800,-7.200,0,,,,,K,5050.00,100.00,-100.00,0,0.830000,0.030000,-0.030000,0,0.870000,0.030000,-0.030000,0,0.2300,0.0600,-0.0600,0,[Fe/H],4.530000,0.100000,-0.100000,0,06h16m39.47s,94.1644734,-13d59m14.41s,-13.9873370,7.9540000,0.0210000,-0.0210000
TOI-5800 b,2.62788380000,0.00000370000,-0.00000370000,0,0.0344000000,0.0014000000,-0.0014000000,0,0.21946688,0.01605855,-0.01427427,0,0.02989034,0.00534880,-0.00597807,0,3.460000,1.020000,-0.900000,0,0.300000,0.083000,-0.082000,0,85.08000,0.44000,-0.56000,0,2459771.71450000,0.00130000,-0.00130000,0,0.903000,0.029000,-0.044000,0,,,,,1.2000000,0.0500000,-0.0500000,0,9.580000,0.270000,-0.290000,0,0.02920000,0.00200000,-0.00170000,0,,,,,-36.0000,33.0000,-19.0000,0,,,,,,,,,K3 V,4850.00,78.00,-78.00,0,0.773000,0.023000,-0.023000,0,0.778000,0.037000,-0.032000,0,-0.0400,0.1300,-0.1300,0,[Fe/H],4.560000,0.030000,-0.030000,0,20h20m15.73s,305.0655462,-07d24m42.93s,-7.4119237,7.1910000,0.0200000,-0.0200000
TOI-5728 b,11.49761000000,0.00003000000,-0.00003000000,0,,,,,0.11687057,0.00446071,-0.00446071,0,,,,,,,,,,,,,89.83000,0.15000,-0.15000,0,2458685.08679000,0.00120000,-0.00118000,0,0.117000,0.107000,-0.083000,0,,,,,,,,,39.900000,0.780000,-0.980000,0,0.03190000,0.00090000,-0.00090000,0,,,,,,,,,,,,,,,,,,3419.00,70.00,-70.00,0,0.370000,0.010000,-0.010000,0,0.360000,0.020000,-0.020000,0,-0.1200,0.0900,-0.0900,0,[Fe/H],,,,,17h21m24.22s,260.3509363,+67d33m01.52s,67.5504212,10.1700000,0.0190000,-0.0190000
Kepler-157 c,13.54050000000,0.00004900000,-0.00004900000,0,0.1100000000,,,0,0.20000000,0.03800000,-0.03800000,0,,,,,,,,,,,,,,,,,2455004.68032000,0.00219000,-0.00219000,0,0.340000,0.220000,-0.220000,0,,,,,4.5140000,0.0740000,-0.0740000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5774.00,125.00,-125.00,0,1.044000,0.200000,-0.200000,0,,,,,,,,,,4.389000,0.150000,-0.150000,0,19h24m23.33s,291.0972257,+38d52m32.18s,38.8756049,12.5730000,0.0300000,-0.0300000
TOI-1422 b,12.99894000000,0.00003000000,-0.00003000000,0,0.1070000000,0.0030000000,-0.0030000000,0,0.34169030,0.00981356,-0.00981356,0,0.02989034,0.00629270,-0.00597807,0,0.930000,0.210000,-0.200000,0,0.200000,,,1,89.53000,0.30000,-0.31000,0,2458745.94050000,0.00230000,-0.00210000,0,0.190000,0.120000,-0.120000,0,,,,,4.4600000,0.1200000,-0.1200000,0,22.510000,0.500000,-0.530000,0,,,,,,,,,90.0000,,,0,,,,,,,,,G2 V,,,,,,,,,,,,,,,,,,,,,,23h36m57.80s,354.2408290,+39d38m21.41s,39.6392793,9.1900000,0.0220000,-0.0220000
WASP-181 b,4.51950640000,0.00000340000,-0.00000340000,0,0.0542700000,0.0006900000,-0.0006900000,0,1.18400000,0.07100000,-0.05900000,0,0.29900000,0.03400000,-0.03400000,0,0.237000,0.044000,-0.044000,0,,,,,88.38000,0.76000,-0.59000,0,2457747.66681000,0.00035000,-0.00035000,0,0.340000,0.100000,-0.150000,0,1.59000000,0.03800000,-0.03800000,0,3.0648000,0.0360000,-0.0360000,0,12.090000,0.540000,-0.540000,0,,,,,,,,,,,,,,,,,,,,,G2,5839.00,70.00,-70.00,0,0.965000,0.043000,-0.043000,0,1.040000,0.040000,-0.040000,0,0.0900,0.0400,-0.0400,0,[Fe/H],4.487000,0.039000,-0.039000,0,01h47m10.37s,26.7932253,+03d07m58.56s,3.1329325,11.4430000,0.0230000,-0.0230000
WASP-133 b,2.17642300000,0.00000100000,-0.00000100000,0,0.0345000000,0.0007000000,-0.0007000000,0,1.21000000,0.05000000,-0.05000000,0,1.16000000,0.09000000,-0.09000000,0,0.880000,0.090000,-0.090000,0,0.170000,,,1,87.00000,1.00000,-1.00000,0,2457116.98740000,0.00020000,-0.00020000,0,0.200000,0.100000,-0.100000,0,,,,,3.4392000,0.0168000,-0.0168000,0,5.155000,0.081000,-0.155000,0,,,,,,,,,,,,,,,,,,,,,G4,5700.00,100.00,-100.00,0,1.440000,0.050000,-0.050000,0,1.160000,0.080000,-0.080000,0,0.2900,0.1200,-0.1200,0,[Fe/H],4.180000,0.020000,-0.020000,0,20h58m18.11s,314.5754375,-35d47m47.84s,-35.7966224,11.1800000,0.0230000,-0.0230000
KELT-15 b,3.32944000000,0.00001600000,-0.00001600000,0,,,,,1.74000000,0.20000000,-0.20000000,0,1.31000000,0.43000000,-0.43000000,0,,,,,0.000000,,,0,88.30000,1.45000,-1.45000,0,,,,,,,,,1.00000000,0.04300000,-0.04300000,0,,,,,6.700000,0.250000,-0.250000,0,,,,,,,,,,,,,,,,,,,,,,6003.00,54.00,-54.00,0,1.780000,0.210000,-0.210000,0,2.060000,0.750000,-0.750000,0,0.0500,,,0,[Fe/H],4.170000,0.030000,-0.030000,0,07h49m39.59s,117.4149764,-52d07m13.61s,-52.1204471,9.8540000,0.0250000,-0.0250000
HATS-54 b,2.54417650000,0.00000240000,-0.00000240000,0,0.0370000000,0.0010000000,-0.0010000000,0,1.01500000,0.02400000,-0.02400000,0,0.75300000,0.05700000,-0.05700000,0,,,,,0.000000,,,0,83.67000,0.34000,-0.34000,0,2457780.01023000,0.00061000,-0.00061000,0,0.715000,0.024000,-0.026000,0,,,,,2.4680000,0.0440000,-0.0410000,0,6.480000,0.140000,-0.140000,0,0.08480000,0.00140000,-0.00140000,0,,,,,,,,,,,,,,,,,G6 V,5621.00,70.00,-70.00,0,1.230000,0.020000,-0.020000,0,1.050000,0.050000,-0.050000,0,0.3700,0.0700,-0.0700,0,[Fe/H],4.200000,0.200000,-0.200000,0,13h22m32.37s,200.6348641,-44d41m19.82s,-44.6888393,12.1700000,0.0190000,-0.0190000
TOI-1301.01,6.09640720900,0.00000356500,-0.00000361400,0,0.0598660000,0.0021990000,-0.0023720000,0,0.22098352,0.01748598,-0.01579091,0,,,,,,,,,,,,,,,,,2459710.29440000,0.00033000,-0.00034000,0,,,,,,,,,2.3326000,0.0263000,-0.0206000,0,,,,,0.03080000,0.00139000,-0.00067000,0,,,,,,,,,,,,,,,,,,4820.00,32.00,-32.00,0,0.732000,0.048000,-0.048000,0,0.770000,0.090000,-0.090000,0,,,,,,,,,,18h23m27.01s,275.8625432,+71d34m54.29s,71.5817479,9.0440000,0.0230000,-0.0230000
WASP-84 b,8.52349648000,0.00000060000,-0.00000060000,0,0.0778000000,0.0021000000,-0.0021000000,0,0.95600000,0.02400000,-0.02400000,0,0.69200000,0.05800000,-0.05800000,0,0.980000,0.130000,-0.120000,0,,,,,88.29200,0.04500,-0.04200,0,2457956.71194000,0.00011000,-0.00011000,0,0.649000,0.010000,-0.011000,0,1.72300000,0.01000000,-0.01200000,0,2.7600000,0.0100000,-0.0100000,0,21.780000,0.210000,-0.200000,0,0.12793000,0.00058000,-0.00058000,0,,,,,,,,,,,,,,,,,K0,,,,,0.768000,0.019000,-0.019000,0,0.853000,0.038000,-0.038000,0,,,,,,,,,,08h44m25.68s,131.1069959,+01d51m35.62s,1.8598933,8.8550000,0.0230000,-0.0230000
K2-133 c,4.86784000000,0.00012000000,-0.00012000000,0,0.0434100000,0.0003400000,-0.0003500000,0,0.14301008,0.00802926,-0.00785083,0,,,,,,,,,,,,,88.21000,0.11000,-0.08000,0,2457823.76860000,0.00110000,-0.00110000,0,0.640000,0.046000,-0.047000,0,,,,,,,,,,,,,0.03230000,0.00090000,-0.00090000,0,,,,,,,,,,,,,,,,,M1.5 V,3655.00,80.00,-80.00,0,0.455000,0.022000,-0.022000,0,0.461000,0.011000,-0.011000,0,,,,,,,,,,04h40m35.85s,70.1493775,+25d00m35.33s,25.0098135,10.2790000,0.0180000,-0.0180000
K2-212 b,9.79564700000,0.00002100000,-0.00002100000,0,,,,,0.23641757,0.01784284,-0.01605855,0,,,,,,,,,,,,,,,,,2457399.64109000,0.00039000,-0.00039000,0,0.420280,0.008000,-0.008000,0,0.12797000,0.00090000,-0.00090000,0,,,,,27.970000,0.134000,-0.140000,0,0.03577000,0.00013000,-0.00013000,0,,,,,,,,,,,,,,,,,,4349.00,50.00,-50.00,0,0.678000,0.052000,-0.047000,0,0.622000,0.020000,-0.020000,0,,,,,,4.720000,0.100000,-0.100000,0,01h13m41.78s,18.4241015,+03d05m49.46s,3.0970732,9.8560000,0.0230000,-0.0230000
K2-98 b,10.13673490000,0.00000940000,-0.00000920000,0,0.0986000000,0.0020000000,-0.0029000000,0,0.45200000,0.02800000,-0.02500000,0,0.10700000,0.04400000,-0.04600000,0,1.400000,0.710000,-0.640000,0,0.119000,0.150000,-0.083000,0,88.39000,0.98000,-0.74000,0,2457662.95321000,0.00077000,-0.00074000,0,0.370000,0.190000,-0.240000,0,0.09300000,0.00430000,-0.00270000,0,5.1216000,0.0576000,-0.0504000,0,13.940000,0.900000,-0.870000,0,0.03049000,0.00070000,-0.00044000,0,,,,,14.0000,110.0000,-98.0000,0,,,,,,,,,,6260.00,170.00,-160.00,0,1.518000,0.082000,-0.076000,0,1.246000,0.078000,-0.110000,0,-0.0440,0.0640,-0.0700,0,[Fe/H],4.169000,0.060000,-0.063000,0,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933,10.8690000,0.0280000,-0.0280000
